PhraseId,SentenceId,Phrase,Sentiment
67231,4518,the near-fatal mistake of being what the English call ` too clever by half,1
67234,4518,what the English call ` too clever by half,1
67235,4521,is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot .,1
67247,4521,is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot,1
67248,4521,is never quite able,1
67251,4521,to overcome the cultural moat surrounding its ludicrous and contrived plot,1
67261,4521,overcome the cultural moat surrounding its ludicrous and contrived plot,1
67272,4521,its ludicrous and contrived plot,1
67274,4521,ludicrous and,1
67275,4523,The script has less spice than a rat burger and The Rock 's fighting skills are more in line with Steven Seagal .,1
67279,4523,The script has less spice than a rat burger,1
67282,4524,raises serious questions,1
67286,4524,the death penalty,1
67288,4524,death penalty,1
67312,4524,what good the execution of a mentally challenged woman could possibly do,1
67315,4525,allows nothing,1
67317,4525,to get in the way,1
67344,4525,get in the way,1
67348,4526,I felt trapped and with no obvious escape for the entire 100 minutes .,1
67351,4526,felt trapped and with no obvious escape for the entire 100 minutes .,1
67362,4526,felt trapped and with no obvious escape,1
67364,4526,trapped and,1
67365,4526,with no obvious escape,1
67366,4526,no obvious escape,1
67367,4527,The action quickly sinks into by-the-numbers territory .,1
67370,4527,quickly sinks into by-the-numbers territory .,1
67377,4527,sinks into by-the-numbers territory .,1
67378,4527,sinks into by-the-numbers territory,1
67379,4527,into by-the-numbers territory,1
67381,4528,shaky,1
67383,4529,cranky adults,1
67385,4531,Lacks the inspiration of the original and,1
67386,4531,Lacks the inspiration of the original,1
67387,4531,has a bloated plot that stretches the running time about 10 minutes,1
67388,4531,a bloated plot,1
67391,4531,bloated plot,1
67393,4531,that stretches the running time about 10 minutes,1
67394,4531,past a child 's interest and an adult 's patience,1
67395,4531,a child 's interest and an adult 's patience,1
67405,4533,has n't directed this movie so much as produced it -- like sausage,1
67406,4533,directed this movie so much as produced it -- like sausage,1
67407,4533,this movie so much as produced it -- like sausage,1
67410,4537,The problem is that the movie has no idea of it is serious or not .,1
67411,4537,is that the movie has no idea of it is serious or not .,1
67415,4537,is that the movie has no idea of it is serious or not,1
67417,4537,that the movie has no idea of it is serious or not,1
67418,4537,that the movie has no idea of it is serious or,1
67430,4537,that the movie has no idea of it is serious,1
67442,4537,the movie has no idea of it is serious,1
67446,4537,has no idea of it is serious,1
67464,4537,no idea of it is serious,1
67465,4538,It 's just weirdness for the sake of weirdness,1
67466,4538,'s just weirdness for the sake of weirdness,1
67478,4538,weirdness for the sake of weirdness,1
67483,4538,where Human Nature should be ingratiating,1
67485,4538,Human Nature should be ingratiating,1
67518,4538,it 's just grating,1
67519,4538,'s just grating,1
67521,4539,like a documentary in the way,1
67530,4542,Despite Hoffman 's best efforts,1
67578,4542,his encounters reveal nothing about who he is or who he was before,1
67595,4542,reveal nothing about who he is or who he was before,1
67629,4542,nothing about who he is or who he was before,1
67636,4543,feeling embarrassed,1
67637,4548,Another useless recycling of a brutal mid - '70s American sports movie .,1
67692,4548,Another useless recycling of a brutal mid -,1
67699,4548,Another useless recycling of a brutal mid,1
67700,4548,of a brutal mid,1
67701,4548,brutal mid,1
67718,4552,Could this be the first major studio production shot on video tape instead of film ?,1
67732,4553,a heretofore unfathomable question : Is it possible for computer-generated characters,1
67736,4553,a heretofore unfathomable question,1
67737,4553,unfathomable,1
67738,4554,negotiate the many inconsistencies in Janice 's behavior or,1
67742,4554,the many inconsistencies,1
67743,4554,many inconsistencies,1
67746,4554,Janice 's behavior,1
67747,4555,was once an amoral assassin just like the ones who are pursuing him,1
67748,4555,amoral assassin,1
67749,4555,amoral,1
67763,4556,to the most crucial lip-reading sequence,1
67764,4556,lip-reading,1
67766,4557,Does n't add up to much,1
67767,4560,similar obsessions can dominate a family,1
67794,4560,dominate a family,1
67796,4563,too many films,1
67798,4563,the goo,1
67800,4564,that 's a liability .,1
67803,4564,'s a liability,1
67804,4565,Both heartbreaking,1
67805,4565,just a simple fable done in an artless sytle,1
67808,4565,artless sytle,1
67846,4566,'ll see a better thriller this year,1
67856,4566,see a better thriller this year,1
67858,4567,too neat and new pin-like,1
67879,4567,too obviously,1
67880,4568,its filmmakers run out of clever ideas and visual gags about halfway through,1
67881,4568,run out of clever ideas and visual gags about halfway through,1
67882,4568,run out of clever ideas and visual gags,1
67883,4568,visual gags,1
67884,4569,It 's just plain lurid when it is n't downright silly .,1
67885,4569,'s just plain lurid when it is n't downright silly .,1
67891,4569,'s just plain lurid,1
67919,4569,plain lurid,1
67920,4569,is n't downright silly,1
67921,4569,downright silly,1
67922,4570,should serve detention,1
67925,4570,detention,1
67929,4572,obvious or self-indulgent,1
67930,4575,sit and stare and turn away from one another instead of talking and,1
67931,4575,sit and stare and turn away from one another instead of talking,1
67932,4575,turn away from one another instead of talking,1
67933,4575,turn away from one,1
67940,4575,silences,1
67943,4576,The feature-length stretch ... strains the show 's concept .,1
67944,4576,The feature-length stretch ... strains the show 's concept,1
67953,4576,feature-length stretch,1
67955,4577,that they are actually releasing it into theaters,1
67957,4577,are actually releasing it into theaters,1
67959,4579,A mess .,1
67965,4580,A dopey movie clothed in excess layers of hipness,1
67970,4580,A dopey movie,1
67973,4580,dopey movie,1
67974,4580,clothed in excess layers of hipness,1
67976,4580,in excess layers of hipness,1
67977,4580,excess layers of hipness,1
67982,4580,excess layers,1
67993,4581,what punk,1
67994,4583,virulent and foul-natured,1
67998,4583,foul-natured,1
67999,4584,not as sharp,1
68000,4585,low-brow humor,1
68003,4585,low-brow,1
68008,4585,disturbing disregard,1
68009,4586,should be poignant,1
68020,4586,it turns out to be affected and boring,1
68022,4586,turns out to be affected and boring,1
68031,4586,to be affected and boring,1
68090,4586,affected and boring,1
68108,4589,The film 's messages of tolerance and diversity are n't particularly original,1
68109,4591,the usual cliches,1
68111,4592,Too bad Maggio could n't come up with a better script .,1
68112,4592,come up with a better script,1
68115,4593,is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time,1
68117,4593,bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time,1
68120,4593,take an entirely stale concept and push it through the audience 's meat grinder one more time,1
68123,4593,take an entirely stale concept and,1
68125,4593,an entirely stale concept,1
68126,4593,entirely stale,1
68127,4593,push it through the audience 's meat grinder one more time,1
68129,4593,through the audience 's meat grinder one more,1
68130,4596,I also believe that Resident Evil is not it .,1
68131,4596,believe that Resident Evil is not it .,1
68133,4596,believe that Resident Evil is not it,1
68134,4596,that Resident Evil is not it,1
68140,4596,Resident Evil is not it,1
68141,4596,is not it,1
68142,4598,Though it 's not very well shot or composed or edited,1
68143,4598,it 's not very well shot or composed or edited,1
68144,4598,composed or edited,1
68150,4598,the score is too insistent,1
68156,4598,is too insistent,1
68157,4598,too insistent,1
68158,4598,is frequently overwrought and crudely literal,1
68159,4598,and crudely literal,1
68160,4598,crudely literal,1
68163,4598,crudely,1
68165,4600,A movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people .,1
68167,4600,A movie that harps on media-constructed ` issues ',1
68169,4600,harps on media-constructed ` issues ',1
68176,4600,issues ',1
68178,4600,like whether compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people .,1
68180,4600,like whether compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people,1
68183,4600,compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people,1
68213,4600,is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people,1
68214,4600,the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people,1
68215,4600,the death of self ... this Orgasm -LRB- wo n't be an -RRB-,1
68217,4600,the death,1
68218,4600,wo n't be an -RRB-,1
68230,4602,Mediocre fable from Burkina Faso .,1
68231,4603,the dry humor,1
68233,4604,little action,1
68234,4604,one-dimensional characters,1
68237,4604,wazoo and sets,1
68238,4604,can only be described as sci-fi generic .,1
68241,4604,can only be described as sci-fi generic,1
68248,4604,described as sci-fi generic,1
68249,4604,as sci-fi generic,1
68250,4604,sci-fi generic,1
68256,4605,It 's exactly the kind of movie Toback 's detractors always accuse him of making .,1
68257,4605,'s exactly the kind of movie Toback 's detractors always accuse him of making .,1
68264,4605,'s exactly the kind of movie Toback 's detractors always accuse him of making,1
68303,4605,the kind of movie Toback 's detractors always accuse him of making,1
68313,4606,comes up with a kind of art-house gay porn film,1
68325,4606,art-house gay porn film,1
68331,4606,gay porn film,1
68332,4609,The first mistake,1
68333,4609,first mistake,1
68335,4609,casting Shatner as a legendary professor and Kunis as a brilliant college student -- where 's Pauly Shore as the rocket scientist ?,1
68344,4613,bad sitcom,1
68345,4614,A movie that the less charitable might describe as a castrated cross between Highlander and Lolita .,1
68346,4614,A movie that the less charitable might describe as a castrated,1
68347,4614,that the less charitable might describe as a castrated,1
68348,4614,the less charitable might describe as a castrated,1
68350,4614,less charitable,1
68391,4614,might describe as a castrated,1
68392,4614,describe as a castrated,1
68405,4614,as a castrated,1
68406,4614,castrated,1
68409,4615,schticky,1
68411,4615,who seem barely in the same movie,1
68422,4615,seem barely in the same movie,1
68466,4616,the climactic burst of violence,1
68478,4618,You 've already seen City by the Sea under a variety of titles,1
68481,4618,'ve already seen City by the Sea under a variety of titles,1
68486,4618,yet another visit,1
68489,4619,neither Sendak nor the directors are particularly engaging or articulate .,1
68490,4620,It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor .,1
68492,4620,It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor,1
